User ID,Enrollment Date,Subscription Plan,Course Completion Rate,Courses Enrolled,Login Frequency (per month),Time Spent per Session (mins),Last Active Date,Forum Participation,Quiz Participation Rate,Assignment Submission Rate,Video Watch Completion Rate,Survey Response (1-5),Feedback Sentiment,Support Ticket Sentiment,Incomplete Courses Count,Engagement_inper,churn,Course Reminder Response,Gamified Progress Engagement,AI Recommendation Click Rate
U0857,17-04-2022,Standard,36.89,4,26,66.2,05-10-2022,35,84.96,45.34,19.4,5,Negative,N/A,3,96.4,0,Not Clicked,Active,84.24
U0858,17-02-2022,Premium,89.07,6,9,69.9,05-10-2022,25,48.01,51.71,28.49,3,Positive,Neutral,0,93.07,0,Clicked,Active,40.12
U0859,27-07-2023,Standard,52.1,8,10,74.1,19-02-2024,30,37.32,76.36,50.52,3,Positive,Neutral,1,76.22,0,Clicked,Inactive,42.98
U0860,03-12-2022,Basic,43.4,8,25,24.1,15-02-2023,43,49.32,44.73,53.13,3,Negative,N/A,2,52.04,0,Not Clicked,Active,14.82
U0861,26-01-2022,Standard,32.19,6,2,48.7,22-10-2022,11,57.91,78.99,80.56,2,Positive,Positive,1,20.43,1,Not Clicked,Active,4.75
U0862,14-09-2022,Basic,41.29,4,16,76,05-01-2023,16,18.91,61.83,79.14,3,Positive,N/A,3,54.52,0,Clicked,Inactive,64.12
U0863,08-01-2022,Basic,21.76,8,20,116.5,10-03-2022,14,90.09,11.31,58.14,3,Positive,Negative,3,76.54,0,Not Clicked,Inactive,6.44
U0864,17-09-2023,Premium,66.66,8,7,88.7,12-09-2024,8,67.42,15.63,78.08,3,Positive,Neutral,4,89.57,0,Not Clicked,Inactive,73.38
U0865,10-09-2022,Standard,87.38,1,28,111.1,26-07-2023,38,63.33,43.7,19.18,4,Positive,Positive,1,78.97,0,Not Clicked,Active,53.91
U0866,23-11-2023,Standard,63.92,4,2,92.7,03-03-2024,41,9.95,39.69,5.01,3,Positive,Neutral,0,19.53,0,Not Clicked,Inactive,19.86
U0867,20-12-2023,Basic,37.54,4,1,73,15-12-2024,47,60.42,74.35,87.36,2,Neutral,Positive,1,59.97,0,Clicked,Active,53.95
U0868,30-10-2022,Basic,22.69,7,19,27.1,27-05-2023,11,12.1,58.07,7.56,5,Positive,Positive,2,33.22,0,Not Clicked,Inactive,18.3
U0869,01-10-2023,Basic,37.17,7,28,81.7,11-06-2024,31,7.87,38.81,24.67,4,Neutral,Positive,3,0.92,0,Clicked,Active,43.87
U0870,25-02-2022,Basic,53.29,8,4,76.7,16-03-2022,24,52.73,17.08,69.53,1,Positive,Neutral,3,20.02,1,Clicked,Inactive,79.96
U0871,27-12-2023,Standard,80.77,5,24,74.3,22-02-2024,38,40.28,22.68,40.94,3,Positive,Negative,1,11.32,0,Not Clicked,Inactive,46.19
U0872,10-06-2023,Basic,35.03,7,22,61.3,29-09-2023,17,58.88,57.55,87.63,5,Positive,N/A,1,84.27,0,Not Clicked,Active,14.87
U0873,19-04-2023,Standard,77.58,8,27,65.8,25-02-2024,14,8.92,42.34,29.8,5,Positive,Positive,1,25.85,1,Not Clicked,Inactive,72.38
U0874,28-01-2022,Basic,89.35,9,2,43.5,11-08-2022,31,43.1,51.49,1.19,4,Positive,Neutral,2,28.47,0,Not Clicked,Inactive,18.68
U0875,19-03-2022,Basic,56.32,3,25,64.7,06-03-2023,5,17.48,17.07,30.07,1,Positive,Neutral,2,95.99,1,Not Clicked,Active,73.85
U0876,04-08-2022,Basic,85.71,3,14,27.7,03-11-2022,43,98.71,66.29,57.81,2,Positive,Neutral,0,37.91,0,Clicked,Active,47.94
U0877,21-01-2023,Standard,64.37,4,2,97.6,13-03-2023,42,56.12,85.25,37.59,5,Positive,N/A,1,0.96,1,Not Clicked,Active,45.37
U0878,31-12-2022,Standard,70.97,5,29,26.4,19-10-2023,34,68.74,25.79,53.49,5,Positive,Neutral,0,28.38,1,Clicked,Active,85.14
U0879,28-10-2023,Standard,62.1,1,15,14.8,04-11-2023,33,32.54,49.15,87.66,5,Positive,N/A,4,11.93,0,Not Clicked,Inactive,70.86
U0880,10-06-2023,Standard,57.05,7,12,55.2,04-04-2024,37,9.47,97.55,91.25,5,Neutral,Neutral,2,10.28,1,Not Clicked,Inactive,3.29
U0881,30-11-2023,Standard,38.77,9,5,80.7,06-03-2024,4,97.59,33.32,26.6,4,Positive,Negative,3,7.75,1,Not Clicked,Active,29.62
U0882,08-11-2022,Basic,44.26,8,28,55.3,01-07-2023,17,28.63,59.5,46.21,1,Positive,Neutral,4,59.33,0,Clicked,Active,87.09
U0883,07-01-2022,Basic,43.2,5,20,36.8,16-03-2022,15,42.38,9.02,54.91,5,Positive,N/A,3,18.93,0,Not Clicked,Active,1.83
U0884,03-01-2022,Premium,65.06,4,29,69.2,16-02-2022,7,64.99,60.6,94.91,2,Positive,N/A,4,36.12,0,Not Clicked,Active,54.53
U0885,15-09-2023,Standard,29.6,7,7,44.9,29-01-2024,24,2.47,8.96,99.86,2,Positive,Negative,0,86.2,1,Not Clicked,Active,72.78
U0886,29-12-2022,Basic,93.34,5,24,112.3,19-08-2023,31,81.03,95.92,23.54,3,Negative,N/A,0,42.43,0,Clicked,Active,62.19
U0887,23-05-2023,Premium,77.65,7,21,111.1,23-06-2023,25,53.66,71.57,72.7,5,Neutral,Positive,2,91.57,0,Not Clicked,Active,76.05
U0888,01-10-2022,Standard,52.12,1,10,62.8,16-07-2023,21,27.82,78.82,37.8,5,Neutral,N/A,3,49.79,0,Not Clicked,Inactive,72.57
U0889,21-05-2023,Basic,32.69,1,14,42.7,23-09-2023,30,6.16,70.41,0.81,5,Neutral,Positive,4,39.88,0,Not Clicked,Inactive,69.2
U0890,15-01-2022,Standard,90.56,3,14,89.8,22-03-2022,42,16.25,58.97,0.93,5,Positive,Positive,1,75.04,0,Not Clicked,Active,82.15
U0891,11-07-2022,Standard,85.9,2,5,9.2,09-08-2022,9,89.5,44.99,46.06,5,Positive,Positive,1,7.32,0,Clicked,Inactive,64.57
U0892,23-09-2023,Standard,77.74,2,18,59.6,14-01-2024,11,68.6,85.84,48.83,2,Neutral,N/A,2,8.95,1,Clicked,Inactive,40.24
U0893,30-04-2023,Basic,41.72,7,24,43.7,19-11-2023,27,24.99,95.68,2.26,1,Positive,N/A,3,65.2,0,Clicked,Inactive,47.19
U0894,28-01-2022,Basic,52.2,2,14,110.9,25-02-2022,5,6.56,49.9,68.69,1,Positive,N/A,1,48.69,0,Clicked,Active,71.67
U0895,15-12-2023,Standard,28.22,4,2,6.4,23-04-2024,19,69.06,93.15,29.4,3,Neutral,N/A,2,79.04,0,Not Clicked,Inactive,87.63
U0896,08-02-2022,Standard,35.12,2,26,68.6,11-08-2022,4,57.24,58.33,55.99,2,Neutral,Neutral,2,91.63,0,Clicked,Inactive,27.22
U0897,30-09-2022,Premium,82.64,6,12,90.2,09-06-2023,22,40.45,53.84,30.09,5,Positive,N/A,3,38.84,0,Clicked,Active,34.21
U0898,19-08-2022,Standard,77.2,8,22,60.8,31-05-2023,8,36.36,45.45,16.71,1,Positive,N/A,1,59.64,0,Clicked,Active,93.07
U0899,27-03-2022,Basic,67.48,4,24,14.8,27-05-2022,28,21.68,20.93,40.72,4,Neutral,Neutral,1,50.07,0,Not Clicked,Inactive,57.85
U0900,19-04-2023,Standard,91.66,5,6,116.8,21-04-2023,15,66.96,0.37,23.23,4,Neutral,Positive,1,98.16,0,Clicked,Inactive,17.9
U0901,06-05-2022,Basic,66.66,4,4,64.6,12-07-2022,45,97.07,24.15,53.48,4,Neutral,Negative,0,83.11,0,Clicked,Inactive,66.37
U0902,21-06-2023,Standard,57.36,3,13,75.6,15-07-2023,21,17.57,50.97,19.88,5,Negative,N/A,1,91.17,0,Clicked,Inactive,99.08
U0903,25-05-2022,Standard,47.23,5,4,32.2,19-11-2022,7,59.71,38,50.84,5,Positive,N/A,4,25.43,1,Clicked,Inactive,82.35
U0904,09-06-2023,Basic,95.24,9,22,60.6,27-10-2023,19,42.42,44.85,15.74,3,Positive,N/A,0,77.25,0,Not Clicked,Active,74.57
U0905,31-07-2022,Standard,26.62,8,14,54.4,18-03-2023,13,44.67,98.06,67.1,3,Positive,N/A,0,26.55,1,Clicked,Active,20.8
U0906,25-01-2022,Basic,94.47,8,16,13.6,20-11-2022,38,25.41,35.03,75.39,3,Positive,N/A,0,20.87,1,Not Clicked,Inactive,87.61
U0907,03-08-2023,Basic,86.14,8,29,17.2,12-01-2024,36,82.51,45.22,11.04,4,Negative,N/A,0,94.43,0,Not Clicked,Active,52.58
U0908,29-01-2023,Basic,30.39,8,4,101.3,05-12-2023,49,48.53,13.35,46.78,5,Negative,N/A,2,1.93,1,Not Clicked,Active,88.93
U0909,08-03-2022,Basic,65.2,7,24,32.6,15-07-2022,33,54.34,4.8,7.09,4,Positive,Positive,4,96.54,0,Not Clicked,Inactive,32.98
U0910,21-08-2022,Premium,89.32,8,25,27.4,23-04-2023,10,30.48,77.54,59.82,3,Positive,Negative,3,14.93,0,Not Clicked,Inactive,6.21
U0911,19-04-2022,Standard,65.74,8,1,63.1,09-02-2023,39,18.18,57.07,26.44,5,Positive,Neutral,1,81.94,0,Clicked,Active,47.6
U0912,26-05-2022,Basic,92.58,8,13,93.4,13-11-2022,32,8.59,76.07,52.76,2,Neutral,N/A,0,27.59,1,Not Clicked,Active,26.98
U0913,21-04-2022,Standard,95.44,7,4,12.1,23-06-2022,30,71.41,14.99,51.75,1,Positive,Neutral,3,35.07,0,Clicked,Active,71.52
U0914,16-08-2022,Basic,53.79,1,20,71.3,15-09-2022,43,19.62,57.18,92.44,1,Positive,Positive,2,21.68,1,Clicked,Active,95.71
U0915,21-04-2022,Premium,50.19,4,18,18.7,06-06-2022,33,69.01,25.36,54.91,3,Positive,Positive,3,58.55,0,Not Clicked,Inactive,69.1
U0916,15-04-2023,Standard,94.91,4,6,9.2,22-08-2023,49,39.04,22.81,58.3,4,Positive,Negative,0,34.81,1,Not Clicked,Active,88.69
U0917,03-02-2022,Standard,74.01,5,3,11.1,20-01-2023,6,41.58,1.15,40.17,2,Negative,Neutral,4,65.74,0,Not Clicked,Inactive,45.3
U0918,15-09-2023,Basic,29.28,6,23,100.9,12-08-2024,48,46.92,13.03,94.91,5,Positive,Neutral,3,1.56,0,Not Clicked,Inactive,77.16
U0919,04-01-2023,Standard,23.38,4,13,18.6,23-04-2023,22,36.77,30.93,77.72,4,Positive,Positive,0,6.44,0,Clicked,Inactive,84.3
U0920,18-08-2023,Standard,65.17,2,27,10.2,25-10-2023,45,10.06,11.69,28.54,3,Positive,Neutral,0,9.97,0,Not Clicked,Active,71.09
U0921,08-07-2023,Premium,94.41,6,16,55.4,03-09-2023,6,30.96,98.59,84.42,4,Positive,Positive,1,41.9,0,Clicked,Active,50.78
U0922,01-03-2023,Basic,87.54,8,27,102.1,14-06-2023,24,66.37,30.86,43.24,3,Neutral,Neutral,1,81.48,1,Clicked,Active,62.59
U0923,05-09-2023,Basic,74.07,8,5,35.2,30-06-2024,2,66.58,13.03,82.87,1,Positive,Neutral,4,88.82,0,Not Clicked,Active,70.05
U0924,02-06-2023,Premium,31.13,7,4,53.5,26-04-2024,37,28.62,19.91,82.29,1,Positive,Neutral,1,24.48,1,Clicked,Inactive,25.31
U0925,23-11-2023,Standard,40.34,6,21,9.6,04-08-2024,19,46.01,58.77,18.89,4,Neutral,Neutral,4,57.44,0,Not Clicked,Active,80.96
U0926,09-10-2022,Basic,90.04,2,8,56.6,16-08-2023,33,19.34,6.4,70.11,2,Positive,Positive,2,76.84,1,Not Clicked,Inactive,95.03
U0927,16-11-2022,Basic,34.62,7,19,71.4,05-05-2023,48,21.04,86.24,29.06,5,Neutral,N/A,2,28.88,0,Clicked,Active,46.52
U0928,19-03-2023,Premium,42.28,5,14,70.7,27-08-2023,43,2.3,96.15,29.75,3,Positive,Neutral,1,40.9,0,Not Clicked,Active,70.11
U0929,11-11-2022,Basic,30.37,6,7,43.2,23-08-2023,43,89.67,24.67,29.63,5,Positive,Positive,2,52.4,1,Not Clicked,Inactive,73.7
U0930,12-01-2023,Standard,74.09,8,14,41.3,23-03-2023,29,21.07,45.01,72.56,1,Neutral,Positive,3,13.49,0,Clicked,Active,66.22
U0931,16-10-2022,Standard,95.52,8,6,17.3,27-06-2023,16,22.75,2.21,22.98,2,Neutral,Neutral,3,2.6,0,Clicked,Active,54.71
U0932,13-03-2023,Basic,41.52,3,12,47.2,06-05-2023,9,27.96,64.07,0.09,2,Positive,Positive,3,15.28,0,Not Clicked,Active,88.16
U0933,24-10-2023,Standard,58.03,7,16,16.4,10-09-2024,34,12.74,41.39,71.52,5,Positive,Positive,2,62.69,0,Clicked,Active,44.89
U0934,04-10-2022,Basic,70.75,1,17,93.2,06-10-2022,19,63.93,27.01,17.12,1,Positive,Negative,3,7.36,0,Not Clicked,Inactive,6.11
U0935,11-12-2023,Basic,99.96,1,13,116.1,05-01-2024,17,7.51,20.68,10.45,5,Positive,Negative,4,18.97,1,Clicked,Active,84.46
U0936,05-08-2023,Standard,28.38,7,23,116.6,12-06-2024,44,13.42,65.4,23.75,4,Positive,Neutral,0,33.79,0,Not Clicked,Active,67.4
U0937,18-05-2023,Premium,59.89,9,14,104.5,20-09-2023,43,64.48,41.62,37.99,2,Neutral,N/A,1,7.79,0,Not Clicked,Active,84.93
U0938,16-09-2023,Standard,50.81,7,29,74.1,07-11-2023,26,33.97,17.97,47.59,2,Positive,Positive,4,19.17,0,Clicked,Inactive,13.85
U0939,31-05-2023,Standard,89.27,5,7,85.6,14-12-2023,48,70.79,68.91,4.46,4,Positive,N/A,3,91.13,0,Not Clicked,Active,3.08
U0940,16-12-2022,Basic,58.08,8,14,37.8,10-10-2023,35,55.74,56.51,97.06,1,Positive,Positive,0,1.93,0,Not Clicked,Active,93.44
U0941,22-03-2023,Basic,28.88,2,15,77.5,25-09-2023,22,25.6,85.87,71.61,2,Positive,Negative,1,65.34,1,Not Clicked,Active,14.77
U0942,16-12-2022,Basic,70.75,9,12,57.4,19-06-2023,31,65.08,11.75,32.32,3,Neutral,Positive,4,38.44,1,Not Clicked,Active,80.97
U0943,30-08-2023,Basic,81.66,6,17,60.4,29-06-2024,9,11.63,78.57,31.87,3,Positive,N/A,1,67.26,0,Not Clicked,Active,82.32
U0944,26-10-2023,Basic,20.23,9,9,92.1,18-08-2024,10,53.64,67.35,44.85,1,Positive,Neutral,2,58.87,1,Not Clicked,Active,70.87
U0945,17-05-2022,Basic,88.72,2,22,37.4,06-12-2022,37,43.71,11.5,62.62,4,Negative,Positive,3,22.35,0,Not Clicked,Active,13.13
U0946,31-08-2022,Basic,34.88,3,15,41.6,10-09-2022,5,26.79,69.48,14.64,5,Positive,Negative,4,84.72,1,Not Clicked,Active,66.74
U0947,27-06-2023,Basic,64.17,8,12,111.3,19-06-2024,40,60.4,44.15,18.89,1,Positive,Positive,4,49.19,0,Clicked,Active,88.91
U0948,09-02-2022,Standard,53.26,1,2,11.5,28-01-2023,46,87.13,94.5,85.94,5,Positive,N/A,0,82.25,0,Not Clicked,Inactive,42.55
U0949,17-08-2022,Premium,77.57,7,5,60.8,09-01-2023,33,99.89,14.16,25.63,1,Negative,Negative,0,40.6,0,Clicked,Inactive,41.35
U0950,02-07-2023,Basic,49.69,7,13,110,24-09-2023,35,60.78,64.28,38.02,3,Negative,Positive,0,98.47,0,Clicked,Active,44.29
U0951,11-08-2022,Premium,89.58,1,27,75.2,18-11-2022,36,40.47,38.2,87.13,4,Positive,Neutral,1,77.05,0,Clicked,Active,8.23
U0952,06-01-2022,Premium,78.44,9,20,67.8,19-04-2022,16,22.52,95.68,66.31,3,Positive,Positive,3,96.6,0,Clicked,Inactive,89.2
U0953,18-11-2022,Basic,71.82,8,23,33.7,02-01-2023,39,25.71,33,34.17,4,Negative,Negative,1,51.43,0,Clicked,Inactive,86.92
U0954,13-04-2023,Standard,83.7,4,8,44.5,26-05-2023,39,47.95,96.22,68.37,5,Positive,Neutral,3,47.37,0,Clicked,Active,99.79
U0955,16-03-2022,Standard,80.32,5,27,103,18-12-2022,11,36.73,90.15,1.97,1,Positive,Neutral,4,75.55,0,Clicked,Inactive,58.52
U0956,04-01-2022,Standard,22.88,2,14,69.3,03-07-2022,20,91.38,27.04,73.56,2,Neutral,N/A,1,88.03,0,Not Clicked,Active,75.12
U0957,08-10-2023,Basic,51.58,9,15,64.2,11-04-2024,39,36.83,80.35,48.7,2,Positive,Positive,1,96.41,0,Clicked,Active,20.27
U0958,28-04-2022,Standard,94.46,6,11,16.5,19-08-2022,18,37.34,99.56,81.32,4,Positive,N/A,1,32.46,0,Clicked,Inactive,66.75
U0959,29-08-2023,Basic,30.06,3,1,6.8,09-05-2024,2,38.35,25.27,95.46,4,Neutral,Negative,2,79.87,0,Clicked,Inactive,64.97
U0960,19-05-2023,Standard,78.97,7,21,115.8,17-06-2023,17,83.66,43.68,92.58,3,Positive,Positive,3,21.06,1,Clicked,Inactive,90.12
U0961,28-07-2023,Standard,97.97,9,3,48.4,16-04-2024,18,65.08,52.02,90.93,2,Positive,Neutral,3,54.56,1,Clicked,Active,83.08
U0962,17-03-2023,Standard,24.18,3,17,74.4,22-06-2023,46,61.42,29.49,51.22,3,Positive,N/A,1,17.98,0,Not Clicked,Active,93.85
U0963,13-07-2022,Standard,74.58,2,28,14.2,21-05-2023,5,33.41,1.53,36.01,5,Positive,Neutral,2,34.74,0,Not Clicked,Inactive,86.88
U0964,16-12-2023,Standard,57.45,7,19,83.6,08-11-2024,15,81.79,22.01,46.5,2,Positive,Positive,1,93.14,0,Not Clicked,Active,86.87
U0965,27-01-2023,Basic,66.33,7,14,112.2,21-05-2023,7,3.84,28.19,68.99,5,Positive,Positive,3,14.61,1,Not Clicked,Active,6.37
U0966,26-01-2022,Basic,26.83,4,22,71.2,28-10-2022,47,87.08,44.36,88.4,1,Neutral,N/A,4,63.24,0,Clicked,Active,84.6
U0967,11-03-2023,Premium,23.44,9,23,19.5,16-12-2023,17,51.27,17.11,20.7,3,Neutral,Negative,2,59.3,0,Clicked,Active,60.75
U0968,22-06-2022,Basic,73.35,8,8,71.9,23-03-2023,47,39.83,87.33,91.82,4,Positive,Neutral,2,12.07,0,Clicked,Active,38.04
U0969,27-10-2022,Basic,85.86,1,13,93.1,14-07-2023,42,49.72,70.49,81.52,2,Neutral,Positive,1,32.6,0,Not Clicked,Inactive,5.65
U0970,07-10-2023,Basic,82.56,1,27,51.7,01-09-2024,38,66.74,8.52,97.89,3,Neutral,N/A,4,56.3,0,Clicked,Inactive,67.77
U0971,22-11-2022,Basic,63.5,5,20,106.2,16-06-2023,48,1.28,65.01,88.03,4,Neutral,N/A,3,18.72,0,Not Clicked,Active,32.82
U0972,14-02-2023,Premium,27.99,6,3,79.6,07-01-2024,48,87.16,65.37,27.99,1,Positive,Positive,0,80.06,0,Clicked,Inactive,46.78
U0973,28-04-2022,Standard,75.04,3,5,108.4,24-11-2022,11,44.67,95.62,10.6,2,Neutral,Positive,3,97.22,0,Clicked,Active,68.17
U0974,25-12-2023,Premium,39.35,9,9,76.7,26-07-2024,44,34.3,0.3,11.22,5,Positive,N/A,3,21.48,0,Not Clicked,Inactive,91.18
U0975,13-08-2022,Standard,92.89,6,29,20.1,21-09-2022,9,13.82,24.79,29.12,1,Positive,N/A,4,18.69,0,Not Clicked,Active,82.54
U0976,16-06-2023,Standard,87.06,4,6,40.6,11-07-2023,6,43.95,92.78,61.42,4,Positive,Negative,2,45.49,0,Not Clicked,Inactive,45.06
U0977,23-04-2022,Basic,76.75,7,25,28.2,19-05-2022,45,49.63,93.21,80.43,2,Neutral,N/A,3,74.78,1,Not Clicked,Inactive,38.78
U0978,20-05-2022,Standard,95.91,8,22,109.5,25-11-2022,0,40.36,72.06,89.93,2,Positive,Negative,2,28.16,0,Not Clicked,Active,23.98
U0979,13-07-2023,Basic,22.51,9,2,92.4,03-10-2023,48,67.87,76.58,62.38,1,Positive,Positive,4,1.99,0,Not Clicked,Active,37.24
U0980,01-01-2022,Premium,78.9,6,13,82.8,19-06-2022,35,42.09,9.15,0.56,2,Neutral,N/A,4,54.12,0,Not Clicked,Inactive,11.1
U0981,31-03-2022,Premium,46.42,6,5,39.6,13-09-2022,20,96.14,51.39,18.63,4,Neutral,Negative,1,95.66,0,Clicked,Active,97.11
U0982,16-10-2023,Basic,92.49,8,28,26.2,20-04-2024,36,59.93,23.16,9.97,1,Neutral,N/A,0,39.13,0,Not Clicked,Inactive,57.39
U0983,16-11-2022,Premium,41.33,5,27,92,03-05-2023,23,80.75,18.12,36.33,5,Positive,Positive,4,42.01,0,Not Clicked,Inactive,12.78
U0984,04-07-2023,Premium,77.99,3,25,59.5,17-04-2024,24,10.94,81.03,50.14,1,Positive,Neutral,4,96.89,0,Clicked,Active,35.28
U0985,19-05-2022,Standard,90.21,3,8,31,02-01-2023,6,39.73,13.5,4.34,1,Neutral,N/A,2,69.46,0,Not Clicked,Inactive,54.7
U0986,26-05-2023,Basic,23.33,6,23,75.9,30-08-2023,41,33.68,46.87,34.85,5,Positive,Neutral,4,71.92,0,Not Clicked,Inactive,53.29
U0987,16-09-2022,Standard,51.81,2,1,9.6,01-10-2022,16,56.95,93.86,17.92,4,Neutral,Neutral,3,56.27,0,Clicked,Inactive,3.55
U0988,04-11-2023,Standard,80.98,6,20,42.5,08-08-2024,28,86.11,18.58,64.71,3,Positive,N/A,1,97.46,0,Clicked,Active,95.08
U0989,21-11-2023,Basic,56.39,6,12,58.9,03-04-2024,29,7.83,97.8,46.43,3,Negative,Neutral,1,68.89,0,Clicked,Active,27.54
U0990,10-01-2022,Basic,41.38,8,23,22,04-02-2022,6,7.26,99.43,49.53,5,Positive,Negative,3,89.5,0,Not Clicked,Active,1.62
U0991,18-09-2022,Standard,37.58,7,11,118.2,04-09-2023,32,85.03,55.56,42.77,4,Positive,N/A,4,69.94,0,Not Clicked,Inactive,7.64
U0992,12-10-2023,Basic,30.52,8,7,29,23-10-2023,6,21.29,17.01,95.6,2,Neutral,Positive,0,73.51,0,Clicked,Inactive,58.02
U0993,21-06-2022,Standard,88.57,9,15,20,31-08-2022,23,66.88,31.61,21.47,5,Positive,N/A,4,29.04,0,Not Clicked,Inactive,13.78
U0994,13-01-2022,Premium,66.03,6,22,28.4,25-05-2022,10,54.29,42.45,51.67,3,Positive,N/A,1,30.35,0,Clicked,Active,4.17
U0995,17-06-2022,Premium,26.11,3,24,93.4,30-09-2022,8,83.29,30.93,73.6,4,Neutral,Neutral,0,78.3,1,Not Clicked,Active,37.96
U0996,04-10-2023,Basic,50.61,3,11,53.9,10-05-2024,11,12.51,28.06,55.68,1,Positive,Neutral,2,29.67,1,Clicked,Inactive,62.28
U0997,19-08-2023,Premium,49.42,1,29,70,11-02-2024,34,12.98,97.22,92.9,4,Positive,N/A,2,56.28,0,Clicked,Inactive,11.18
U0998,17-11-2022,Basic,34.54,5,22,7.4,25-08-2023,3,55.68,15.34,37.8,4,Positive,Positive,4,24.94,0,Not Clicked,Inactive,31.33
U0999,15-11-2022,Basic,54.84,4,26,9,27-03-2023,35,94.64,73.33,46.37,3,Positive,Neutral,4,81.7,0,Clicked,Inactive,41.78
U1000,05-09-2023,Standard,46.57,9,16,56.3,26-09-2023,27,41.5,0.04,8.85,3,Positive,Neutral,0,11.05,0,Clicked,Inactive,15.95
